id,g_ref,g_id,name,phone,y_id,yelp_name,terrasse
479,CoQBcQAAAInKgxkk4laEUnuNxWy3xaFteFi1Nb72ytaMu4UWEpIRHBbfW4yNSUWUjSRxsCDKCKsUwYSkmt8JofDQW-yC7jnYkreKQLHCsrNX4DRnBljuSBxEsasq_xKTlXUOcQDxw7YcB2Cn82gpyZNURxCspwcEDpFQpV9riKeXbnU3lS-wEhAaMkBwpljO-0sBsBT068JjGhT8LDaHnBv4ConJyDKa_15o1qEPeA,174a8d1aa02bad13f046093ce97eaf0bc8288f06,"Le Pré Verre","+33 1 43 54 59 47",WWWDDc4c9xPT0rnZfpI_CQ,"Le Pré Verre",1
480,CoQBcwAAAJ8yZgte2Ot0dvB7zjH2mGByCqLBdtKjhG5oWZ0b8BuMWBszb_1LZsTSZmCXwEoElajIQtvPT1figttp6J4DbfOS-ekfOPbsoSlIMkXcOxUFWN8p8NMdnFzC93rnyoDLEHWu9qu8r6MLs6Zb64m03oQzjb4Sm7QuJWGLNMPRVq0OEhAnt9EhZJnta2vlfWGB32djGhQ--6A59ifdjUAXI7QJvnDN5rPHLg,bc61daddd41b1d25ae9ae495eb1fdaaec0c3cd89,"Hélène Darroze","+33 1 42 22 00 11",igvAjofO0-00xSKtXVXvSA,"Hélène Darroze",0
481,CoQBcgAAAEZ_Yxz7mqSMpGODlimtTHfq6nJB1XOuv6d9P2XHbMuFaSSD44xUr4w9OOTugiWBEzgDcg1hxwPxMygSFZBREU4yHzoRhgH1y1TLs5xjBSafenIH5TxfLeIkS6iXxLSrRb5mLvQq_3AAJlJZn7pGEPuvooyoyFy7QCyMtPzLQrePEhCPjRjJrTeFTPGk85vgcH_IGhRnus5uhi6KNpKkTW5RVpI2Nyh5Zw,3c178e214ab2d7346b2bf2d9e945c4d1b0ee0d49,"La Lucha Libre","+33 1 43 29 59 86",FWusokG0iXBoaNruHIjJzw,"La Lucha Libre",0
482,CoQBcgAAAEYfojs7Lez4BNN-xq_KJQ0pX80CKZ34YNPtvHhKIsDWoFffsOyD4DX9rOV0gusUFjd_K2PH-peJ45V6d6entNZPRwrKuMEOVjJT7IGF3Fuf9v56EHbOYKvws1eaSlIbSSDTfebmSb7_V4oF6XDAvmuHq8RVHX6M1FenDwmiWObZEhBLX48ea_w64voesTgk6XZ9GhQVFV2o_a4yfqSqvoHmrfXznoZT2g,7318a2bb896be048031f0b1dc42226b071f2f78c,"L'Arbre De Sel","+33 1 47 83 29 52",Wf1tmttvlc62YPyPXmwZzw,"L'Arbre de Sel",0
483,CnRmAAAA-v43D8L_-JnppbeJDRK8ePCostIg1L-1N5KmFWGgD-LxWh8E29xI9n41zAjseONokU-IZvWYyd8x190iLTdgA2UfSWSkQWfN1VaLVd6gxZ0SZG5VfmdU_RqHEHGvULOLgBZvp521N7qi57HyKupMNBIQf6hHnu20RWu6d2QN-KTsmxoUHcRZmhym0_Fe8lQerCkYBUsdwwA,e483d72c9893a0cd4df1153216ab348eb333743d,Cru,"+33 1 40 27 81 84",WjHANIk3NJxpBH3V_ozg-Q,Cru,1
484,CoQBcQAAAEU8DIz2WLLUpiPtsO5A7nnVvsXVMHK4za04cEmHOs0qMiyrxNGtgdZmgOtU9oS2dBzPs65SwBfnCM92so7h8YyxJyv6gYfSQsCUawA8tgkCGax7A8Aax8kqAjtJDFnFN-6OhHECOvGfn4zlqpwX2dYy3b_6Qpdey0_5PLDvMBhBEhCHSz9LhL8HMvw60rVvwxidGhRyMV0bOyFJH1UkUOdvVQkQIRgNtg,16e3abb964657b62b4ce11bd783178ccab72f0d4,"Au Père Louis","+33 1 43 26 54 14",RcODJWKhY2jJGNoXK8e9xQ,"Au Père Louis",0
485,CoQBcQAAAMLBnJdhcRq46yMZ33H7q2diMp9nYo8UUpPk1XSL3AMiX1xEtW0yqrNsGmzhukNT-e5-vYJXlUMjhGdFfDNa_KN9ze1HUmbOOxZReZmPZtvpNaeCZ9z6nl_onvrEYlvQb8GTNou_aR01dChOYAg0i9sHUPlk8OhdS46IAqD_8NecEhByMIVpTGoOy4Wluxwt0i18GhSuNlKw6aFbLYh693pHp8wg2I64tw,7b8b911cc84929e95f60b6070b0d24ec6e40db5b,"Indiana café","+33 1 40 47 60 41",KwFTj4iTShC3UMCAxp4ZvA,"Indiana Café",1
486,CnRwAAAAwAsj75EyYOoT9XY6uZGBr871lQmCyy9RabSF3dnjqdmMMdyDcRY_4j1egG6Q_QQA4LM4chMHoRnx76mVrDTtFG8eCgNxORLPcc5HHwAnlBhY1FrXO9emEaxLec3tR2baRbhCL6j5fwZUOnRHaysiuhIQVcoiwSeBHfqo0EYKo1twmhoUoixWnekhfyH3thJ1gn6s7NIlbzI,0f8d97baa0a413344f32452226b410b8a30fe4ba,"La Cerisaie","+33 1 43 20 98 98",gSrpkrreVszVcqlV9WODnQ,"La Cerisaie",0
487,CoQBfQAAACxngYFMtchmJPshvdBypmbKnWfoRKt0X4Q5sbawGzB_bIF37kpJTuY8EICFbIpVccrhCmDk_qQF8aTHCT0nYmJqatlmBOL03oK25i46z1bLFa85GNGFOna7pMra0Tw6gi037I8abuKj9bPCBhxQCX7BvLWWEjJD3JxwE5m7hB9GEhBrkgF5fa8L1JzaqfDZ_hIOGhSbmqM3xeG46zYTpLiSkp7KoKpzrw,4832778e924f1e1a1fa5e2d725e06b94151aa938,"Campanile Hotel Villejuif","+33 1 46 78 10 11",-jGpEhHJ3TO55b3gBGH7LA,"Hotel Grill Campanile",
488,CoQBfgAAAEgPvudHzLOQxOBx3aUESp2CBnEORRAXeYYNAnkItaDaF3PLkmjRGZjTeLaaB4Q2c_Ofhe8hyfoMS4wBMo5puaATqy4WL6sL6LssCpjng0mU1DmOi3y-vJjk1m5lcCBRxhJ5PsQk1PQ1EZ6uRb2cAdsarby726xMvF9DDQILpq30EhD16uYWwcD_jVy48hWtVE23GhTkaq98BfSxW31hholrrzmH8tcfyg,bf198a9d531f360d2158d75d0e66a84edd085082,"Nos Ancêtres les Gaulois","+33 1 46 33 66 07",qcVGzQyiWFRHBhEAfU3PPA,"Nos Ancêtres les Gaulois",0
489,CoQBeAAAAFwzIPi4Gp6bursSzZL-Yo8reFWObY7ro0sW3h9S1xBX57NNumkmfztePOiLKQAqF4scQTjydWFffBHz0HHFOObIbnpkg2XBiqiIDkjxNuLyJ0-W4SCUzHNKmH0SLA0kDHCOwYv9JmqSKPqzkxXsGqlsR8tAzPn4mSy6_bk__YpeEhAeqhCVlq2KoppfIQDvAe_4GhQybrHtaj9oUztmCEbJiH4w3-itGw,6e6d02bda2deb80e17eb52849f5958472100812f,"Hôtel Du Mont Blanc","+33 1 43 54 49 44",,,
490,CoQBeAAAALo6bMU9iKt483PUifLtWdSrg0YaseExU_0v_viiSPpexoK6p4PNtMMTJipLavO8lKrakVwsHHM7lk7wugM-FiQDkQvicj4tBU5sbjqyo4JqkMf2T9cruchuiWeIVKlxu_0hkSmHjTbd4XfXvqTvypVdZVgU8NRtdk50LgPakMcfEhCOkSebvNoYCv4HyuX0XJlXGhR-OXdB7anOD1qTuwIim_rpWqAQhg,d9bcc4aeb0cb162d552d9c4951c2cbfb120c363b,"Le Temps des Cerises","+33 1 45 89 69 48",96O4_5EG3KAEm5ReoaIGkA,"Le Temps des Cerises S.C.O.P.",1
491,CoQBfAAAABSGMxj81HbN9dmDrt4AW45h09D4fL0rSazl8HUpVpCXwI9G6cBAmcYQ2W_Ixm4cmOacMVm_UC4WOieIinUn-lB0NXXzWi05I05Kr9WPefJvzzdfwpKh6zngNt5ErM6PuZCypvRrFikV3ZSqw04TUTeH6FnTXjIoDepSnlLrD66tEhDgS6OhSWYX7iGqWOdO8ks2GhR_X8Q4rEu1R9i5HOosUVm0jw6AlA,d8d68e34148695adbd95b8a2d48f1e8d2a535a41,"L'Atelier Maître Albert","+33 1 56 81 30 01",KtJpK3WXMZJdPmULmkT2Zg,"Atelier Maître Albert",0
492,CnRtAAAA89O-JkA0QHRXowgF7tgCzce6kzBi9g3fv0dNjkO9ew-oHLTqsP1NVGW8eTkqW9tcTSLWoaXxvoDNMvBu19f7jmkLZGs1jYk7l3jsbY2JMhkEqZIZ2l4yg0bhiP9Zah9785oOULTzYyOV5gdNIWw3CxIQJ_tB8-UTSL8wI5v9NwgXRRoULl5xCIQldCUJSRj6B5hgOsvA8Og,e65b95bc2757706e4f1ad1aa6abe8e2629672a8d,"Le Timbre","+33 1 45 49 10 40",sKkaLAbuCnOC43D3bNf5-w,"Le Timbre",0
493,CoQBfAAAACRCfm1g4B7VyK6Sv42873UfAqWkFkd5WNgJeonNlmmTBLdfmfLak_z5d7Bu9NdM_4DznAlAs9qZwjtrivdGfSWqGrEFt2F20jA9b0owm1orQ5FJu5Wj5gefwsVgknlUE64HggvGnWy3Vzgvo_5KMyoBhZfFYlnFbFvmtSx_uLKbEhD6tdM2n_7Gh3Hi5c-vardoGhQWu3j5SEU353sM2X7EIyGXM5NB0g,48a2d83696fd931124a98fede3bae249edba900a,"Le Petit Prince de Paris","+33 1 43 54 77 26",uVluSJp_ybhh8NeqdGzM4w,"Le Petit Prince de Paris",0
494,CnRrAAAAstxkC-fEmhMs0vQuDchaj9FQvaoonlV4LlR4m32aCYE4TaVHL2AliH8tA9UWQQuDx3joHXwUmjVxpm6FLdewRC0jwhpl0GhbEJnX397syOz-LA8RwMNj9dr_BIh2SnP1nwGG_bXsudKSxGPqk30VixIQoeOEIazpspQ5g2zBpVLb-BoUSmBSV0MxQWCPWhnIwnNxFl7i3KY,ba42e5bd332d66507a6e83256c45bd4befe4070b,"Fogón","+33 1 43 54 31 33",DUkyFcMeZM0GJ3QPfdyfjw,"Fogón",0
495,CnRvAAAAkyf8eILPa4Gf5fCUPoUWIR_vIRutnn3gsgy8ewEyykb2GfSCh-qcC0vPiblamKT3kaxCeGINdpQTx7BS4DX4KBzbpa1KhkbiK6dvr7lshoYq2l1EZ9qflhhRNS5SM5Ju3k7T9I_3BhEZdu28j91qdxIQCmZO9twcnjeaEM5IC_u7GxoU5NwUEhFtVb1f5k3LB4QWD6kG9cU,a2ac6112034471ef5d715b76099021f01c8f9578,"L'ORANGERIE","+33 1 46 33 93 98",VvW6OwWXbDrtUBlfiqhDTg,"L'Orangerie",0
496,CqQBlQAAAIpEllIQQ3igUeKvczPEfMHqv8EY1NP_GKsHbO5357hYo4at4JUBB8nIPQcCsTS8te_Dost6RAelgDE5jRg-tpFlhOOnZFwgcjCl6NSo36irjdkL_GhcHreVhLWdil-zdolDQ63HwgPRo_8646vwHmw63S9WxIyMQMVJpfNOu23eT-8kT3Ct1_JzeNxKi7HZX0SZfYDrGOxGx1dtyZDXxxMSEOTHtjO0ZqnhA7ZZkdrmrDAaFIW7v3amgEVGRgfx4cGVwSM-gk33,199f20c11c4b513c48c7adfae9dc5d7c21341ffd,"Le Bar à Huitres Saint-Germain by d o r r PARIS","+33 1 44 07 27 37",IUeXGsXaHFmYj-NZfRlCdQ,"Le Bar à Huîtres Saint-Germain",1
497,CoQBcwAAALUK-dloDwj_fOyvGngFvsFqIhAfS0BIY_ogoAqKKqBnEy9gwe2pW53yUTalqOYt4fOcPRLgYy8kCk5dLV_k9gpH36Pp0wylLJ2aDTE_hPcNsOUtZk_AOMLv5XMp--yWm22Hyf9M22_X0AyY8FlNZAG8fOsda8vmUUfExBj1imk0EhCzXNLgDxU5YfuA4qVEbwXBGhTMl4L-39OdQfsKHQXq1HOoY1Q8aA,5fb63eab8d21dd6edc73ba1b866f688eea50022c,"La Ferrandaise","+33 1 43 26 36 36",YrHImYWcAGFtDywScAkURw,"La Ferrandaise",0
498,CnRsAAAAlYl9wLDuu_OruqQLiAYZWSVfQbZuNLNGCenj2McKaHKdBEIZe5iOfbgPrYxTHVpjMCDxAJMDLAmaVH-5pLiA-4_AF_p135F_q7t1qK_F_WThVmU9TRyx_zLWkQwG7JKydqLXaDU6MUB7cLQo7onEcBIQJnfke-cNCrfplTKS0uH9HBoUjZv-IEXBXEuZh7YI4pAOHa3Zl1M,aa71bf712e27ef9cad3726fe1aaab7458c94369d,"Le zango","+33 1 43 20 21 59",lQZkvrgESUq0rTyVLQEUjg,Zango,0
499,CoQBcQAAAITrDbjMa17SmWpTZAtOIlmq9eAzE-ekBqoHYdIatzkRy9nuAwclAtG28yuDKd-GfS7eG_gPsYzM7hTYnuUZLpjA9_vJQv2yPgf80TzR_zt4xwBoPYGxqWhtIbHdhWGj2HXTXtWlNe3xMhvImePMESjJtzzQsvd1ibxNQwQgcnatEhDh-FGnnAm0nEWAk7JC-fJKGhSZOW03jaFSyqdR3Bt1OgW9w9sxOA,06f20ba0dcb010be4dea8cdcc2df78f4abb51792,"Le Mayflower","+33 1 56 24 27 21",bbCGWYv7odyXxq7Ub8kfag,"Le Mayflower",0
500,CoQBdgAAAAJZmoSCYgJ22JeER86NRw1-HYKAgADlm9ESo6KTzxWEBTnxfAvXClProrjWDxR1SbJQKiY6I7puFk-1fSV7n-FNvQ_q6ze5kdeBl7DQU7IPeQp1iaoXLVmXDtxeWc87hapR2GPdu3lboA5ijAZ6SzyUUH9aZZQwOQjpFPFueCRqEhDRRQ-S-BCRT1rq3u7mA8oZGhR2LRSCtb-pXki5l-eWNw-sliTv8w,060bc4a327f1d6eff0e5c34fcd1a516de31630ea,"Le Buisson Ardent","+33 1 43 54 93 02",brmztslHeb--yFqoiZOSkg,"Le Buisson Ardent",1
501,CnRrAAAA_gE6BGhzNVBGa6VPfacdU6jTKaK22wqajEZ2s6nHeQsXdccJJXf-l5ZHWbORW3AynHNb31DN5gyjAftaQltcEvLl6KnEbT_cGDI6Y9TukiXb2ZHSs_ulSJZqb_sPAxX6QS8L_uSkHqlTyraIw8xzkBIQAnxk3iZQyKqytIjHVERq3hoUfWkxXmR4rVOijkdvM9LLVQxsqgE,1442bc0ca55e012d67eaa8c9d5cae1e537bb30c3,Rosebud,"+33 1 43 35 38 54",0kP3YTGxaKE6qPvWzfhJBQ,Rosebud,1
502,CoQBeQAAAM3OQhFaSWRIpPJdnqn4n-LG-VL66ctSBNxlwPPQbqzyABlGGiq5XYEfGuSVuhRAMxsK3XnudiFD2uQwVUUCq89bVptfnJS3vksh54wZdueKbtntCNo67d26BwhtGNSzyacWQ9SDPtiNic1S2E87Sa9l5EEZwClCoZ1DUw86xRm3EhBcbEssZxu2tnATB9OW6v1nGhTa92ZwPOYp9eun9S-NZ6IQ6O6SQQ,c8ea1b1c9548a4727d9b28117951a38a4d5d1824,"Un Dimanche à Paris","+33 1 56 81 18 18",vLdBJ8eOrJoE9lqLk9I7Nw,"Un Dimanche à Paris",
503,CnRqAAAAfzK3Mdz0W2csOuisZsE_5jLj5rWoaLadjDS6T5T-b0xaOwh_lc1DgJzUxvWJIYcHJvWPFmktYSMNYIRO7N1cDrvuI55TubI_HcRnzF9uheN6RKwTtUC3DZo3_D7aN1W97jNbKLf3_jPgk60-w8kF5hIQbLTRX3XFUVQs15VfJ9flUhoUr5ymVSbVb9jp-HZQqdjXPBebSIU,8021efde27f5118f3bdd22a995cb34de6fab7035,Azabu,"+33 1 46 33 72 05",SH1Lsxx8JappQAuNuDvDtw,Azabu,0
504,CoQBfgAAAJdB6oZcr_Bl5DXnNzmykrf6YG3pLSbmp8oKxKNVwMHhVts3nsCe0nwVGVQxhOeSaWlvJEMeDc3uhqzzAqTViKP4UDAnF9vij7pDTiclm5XrIKOVqazyqRHstg2cNpclQuKHxB1FfWapTax_rRSljyMlHblsJlpHmk5FPt3APcPzEhAD9FO0Mzvp35B605WEHiybGhS_8yfnXHPwM8JO7d9fHe7Snsn9QA,dd5d55fe70ea901d3e44cd1f73b0fd88cce296bd,"Chez Clément Saint Michel","+33 1 56 81 32 00",UDwHD0Kvkn2ISLr4BIF6Tw,"Chez Clément",1
505,CoQBeAAAAMELxSqWGHlhUIVE89St4HYeIFuqk1t8i-UPcflCYQEueYkROnckep3uK1GQB_pnxwAHo-mSXaWCC8ynkkHn3agzm31Z1fCIowqLCsen_GkgtYagcOyzPYCQ-YSacxHMNU2wuwefKOt9nAt69gcdBWWvlxElLRV8OczjJOBwuQbdEhBHCWq_KrKLoIJ3GJUtOVvYGhQbeAY3cSr-Z2Oj5INKEMtHI5KH-w,e84c814b400a65752d477bea81448b45e2367e10,"Le Temps Des Cerises","+33 1 42 72 08 63",KggnM_Z4wOa_JExunaaWHg,"Le Temps des Cerises",1
506,CpQBggAAAB26QUZaGicm5ChRn8vjpY5lFaDEIY5yyVrDX3F8th6lm1_Y49H6gZ6-VLm0t_H6TZAjn0F4qGl2LoKAXoEm9bdjAdNSDdd5SW8C9NmQH38eRel97muUPSZl1VPYPAmvslkTFxdkfyANoyotOJx3hWBMl-GjevzaL3jb2rEN8VmWGb0h-sOXUsYePDvwrHq25BIQvM2_wAyzQH4np_ynDyiK-hoU0BTL4axJ1lygJD-f6P53A3o7GxY,db0e03d985a05f78b8a735001305ef5156b32463,"Comfort Hotel Cachan Paris Sud","+33 1 45 47 18 00",,,
507,CoQBfwAAALpHwnzx-Gufki7z3nXvwWTX1ohG1s1YIIYGiWyenm2ykw_m_CXu5do13tz2ctBv9MCAEjbxNm2MOv1lObUHegBcXVDSUD5n0ijFPTevl41ImInGderRuN0xoq9bDiB450iWRKAENppHXzswo4HbtRSKan_fGeHUwKRfUYb_yOTZEhCucGnaVCV_NsWhqGNGChs3GhQCGuP-eiKMhheleDpwPzh0uJK4-A,004bb5371aea2b91d153e2ded16a4db569767eed,"Restaurant La Petite Chaise","+33 1 42 22 13 35",Y9olNhl_2mLe-pex8Y5qiQ,"La Petite Chaise",0
508,CoQBfwAAACsq6M-0lTTXa07YgEl-Nj1d6tOmIZ3JcGLPK2pKrBFSOWTFDzZErb67NkkTk11aaXQbSJsgkQedWRRoIBzvXi3CSRVz1sfu69HPtfIAj0K_VtC-S-vsoOp4kVdxjiF_i8NTAeyU3vDfqe2UAPRySOV_fhbB8eGv6L9SoJdQQBajEhDQFl0CexbOY4sDfTMBsFjPGhQdJGSxEc-iXMmA-r2y2_n-mgBoFA,d0059027b2082ac5865167514c1e5af4c2da40f2,"Le Grand Bistro de Breteuil","+33 1 45 67 07 27",o5L6ZNGnW4nLkPrjZyVh-A,"Le Grand Bistro Breteuil",1
509,CoQBcgAAABAzVvhh07_zUcDRV6gFexdDRUUf4j1eyVc2P3Hejd7NxsNByq9XY3Lih4PPazuBfV7To60b01rdsb5I9u7uWb2V5ANLKazcTbn2pEscFckcofRqpUsqxLPKBG_TsF4klO5f6xRGMNPP7kSIoWTfVqSQPrlURa30iOxK3y4H_KvtEhDwvWtZFAO8P2Ox1sXUeROuGhT8MX-Qju0QgPH8urJJHhbZ5F61kg,d942ed54737842782c59d344a48defd96af2a1f8,"Au Moulin Vert","+33 1 45 39 31 31",dX2XI8BBG_dioSFsuwqyLg,"Au Moulin Vert",1
510,CnRvAAAAIaT-dfnbOu7a-zBA0ucQt58TZg_2Ak4H-RGQXjjPBupOIQS7gSvHtfytn6IToYtaHPsvXHo_NYRzMu2GkJ3-gtkKFKUB9v9MfDgRE9KbDJDFsKwW4wwHdfR-h_ChtCJY5ooWtNH0i3_qGw9PgQ-VGRIQ7SuapKB8Aor9sDoDRfuEGhoUslPh3f16YgACrSlFvxlouz0VPhQ,e6f613d598b0dc071b607cc1b0e4f0374b42d80b,Christophe,"+33 1 43 26 72 49",N0Fruub_jeEzMWlnqk8oiA,"Restaurant Christophe",0
511,CoQBcgAAAOdhALfyhc4beAx0o_D4YHtX80qPimQdU5Cpw0jDPZQWmLbL1XTfsGqJ1ym17sG8U2mUFyxXFiDA8v47MJGVYhSPbzRZWRlS2RkbUe3JXCdZSk8KpG-pNY-X9sJMv7agNrEqBWyx3_cXiKM18HockdmJIAeVR8yTUVNTC0xFjVUOEhAyQ9b_SHewrDPCnLbbuuiQGhRGzaXMRI-qrkAMX7djX_1O-wR6jQ,d7c0c89900b83cf133bac60691bc7edc3dea8457,"La Petite Cour","+33 1 43 26 52 26",lbU05CjB0skp7ilhOWnLaA,"La Petite Cour",1
512,CnRwAAAAAVltJyM0VhSuCwuv7vhsxHlvZRqwxR4-AxrfS1kz9yPb9capMilDMHMM0Yfj8GuX-N43lJKmrWxQTAw8XU7ixJ9V7-mcGDNRvl7QIjvingDP4w8nJUC_oB2pXjtlCMpBTrlt53rJM0MRkjFJehABXxIQ5hsSEoqScoxUOP2fMYyvlRoUr_x0w29IIq63P2SZEGGHbMvSFjg,e3a48bce47b7b4a1f8e7286cc2dd323d59f30599,"Le Crocodile","+33 1 43 54 32 37",pBQt88gHJdmJ7nMFu-YVdQ,"Le Crocodile",0
513,CpQBgwAAAOFf0ihQqlhxDCVYJluDgZ2nf_3ESW0Uf_dp5D7KcrWSo4PJ_l5gwT1zUgvbuHtNb4isXGCIivtAQ-zR6rmIgr_lBU4M7eYURWdkz5B-m-7Tc7Lxx7mTgkGrV0OaEtndmrpySL4k4_hD64tRPA6rSl0mtyKIKtUjhVSdoqO52wUiTliIuFdutQwrusPq8cHYcRIQw1JnQhMBMDWNG3Lzl-bF7xoU2Fd2on9Q0yo6KCLcc0fQUIENUUg,943165de509e6526ee4fd7182db927cb8c65c2d4,"Mercure Paris Porte d'Orléans","+33 1 58 07 11 11",xCUBxBKYi4f2vI30GM8q1w,"Mercure Paris Porte d'Orleans",
514,CnRwAAAAIFW0FnEWSuyuuNmN4KwuKo352SydkykunFF560yquVr1ymzC6vvtEbCeHC4lo-LvbFUVdgZiKi6R-OCUr4YpgbHrxcvkhs8CQBYxg66NMY9xWAMRtuChWgRRiKpkp7Qm39Z0dWx_LN0cFI979C_CFxIQcCttsk4aGEvoYuoqO2ggWBoUZ_dBkDJF-pMMn7gQ1KXlYO1wIn8,ddfdbc79a85f68d69e3f431f612d0a705091c59c,"The Long Hop","+33 1 43 29 40 54",QVb9cvBhslgrcBYuk1Pskg,"The Long Hop",1
515,CoQBfQAAAAzg3GTzYMLCAaby6NpQCdxfTc9R9LjkSopgEVSwX-AdwTaQdSxY8dLWv0kLyDx5T9LW7Zb3VoGhqIBB5TLJbE64VGYL7qC7KVwgOy9xvt16-zWddnwjCarHYTKLNIx1DUvE3y2UW3B-gZYMUJX5TtRUzYDI5nb-WjaoULKPzPFZEhBVFZlTRJnDdsbKleYfAv1IGhSBrfFwqXDMcnUkSpxhQ-_Y9_sdZQ,522019552b57706bf135917e5efe98f6aac96318,"Hippopotamus Montparnasse","+33 1 40 64 14 97",amYi5lP5-PxJjy8t070fLw,hippopotamus,0
516,CnRvAAAABdFexdlr8HgL2TntWkj_urE_GTFPV5CdCBKf2eeLWT2Nrzzh1p_YRUeQLip_67sVIxNiA5gABn4hpPA9hz390HBNdvw19tS8SSrkjcqOqJF3brAkRjG8_-IjoqM0GOn1JIMiVy8WNtgZIqYevQg4ZRIQcfrHi1tI-r3-ut_wJzi4SRoUUdq5qPUirlJWCFEm-8STmWcAAps,428589c97cc5ffde934961f939754ccb33e31e72,"La Comedia","+33 1 43 37 09 70",,,
517,CoQBdwAAAENInUUY8e_TkfcLpmtELHg1l9BaVocggjjggv7qQxlkrrs0RbXUK65Mma5bbiJuRefjvg1_d2sRsG-HKkZ-2nRi6Wovc4UdQ3uBBDURnJU0IFA1Ls6HCeFHkoDikZzpe_K4A-ZB9J9-64HR8Mxi538cwFfuLWexQ3O96jblsZCwEhDQfdsLZhIKkiqzVsNmxyITGhS89y-_e-MW1oiqdgG0FaSOM7nImw,e4f927acfca0449249dde0cad3b7c813c9213726,"La Taverne de Cluny","+33 1 43 54 28 88",zOncyslVkk0SfoNOmfRGcA,"La Taverne De Cluny",1
518,CoQBdQAAANn-yGV48S9JGHdnQXuYCAbD6rhI480mlkXAmiMQSKmnhqa9CTlOSUmP3HvzbBXI7B6f5yf8SDqflup3oHhzraPMo3TUXlOBTHgzqngRn0Ml_lI7FYp0z2LJDCQOlN2iKOC8AAvTD04_Zoeby6M4tsRl5HO5mCKXUe7qI2i0x3L4EhCDF30M5EsSGpiTWhUOKLCjGhRavzIsrDKjycaS7SPIyo-TCxduwA,908176c8b54ebd3b10faf4bd064c64b3856d56ce,"Restaurant Godjo","+33 1 40 46 82 21",k8zuxkrwj8kMzOfrmSf0EA,Godjo,0
519,CoQBfQAAAGkjFjqBaxbtHugPSZZ94RFBOAq5CGioRe-jnhRoFzvlUC4bHt7grAEChS8uRoXsPbLhNjD1WpT6vJPiaYixHtZWEPTlGKk116QG_ddE3RFIXjRWwdm-4Rr8muDlCCBn4J5NKHg2ZoIIfvaK_oEbVOW4E3EHCi2BXYqW1LvBK7weEhB59rF84gQRAbAht2GBBQrKGhStnQk15914D9VWNZPN4BvNv-7CZQ,e95b88bf2121a992c1e7dc74514d27e039954777,"El Rancho Place d'Italie","+33 1 45 80 03 80",8L_3JFEZkHlE63y0ON5uZg,"El Rancho",
520,CoQBegAAAPtxhW9isit9bP6Q8WtgO9maEauWc-VQRkOUv3fLGkvOQp7LBFmI5MDUc7YYiQktcqEPHb3KY1eXGtEDxIWVfx6h1e1c9VC3pXJ6hlYTCbaK9_6UL8k81n-R47Sfj4sniPN1b6UfO4ARMxbdjq3DDpkRhrtXOfbnNDjem-1mH5VOEhAaEw4l07URTxSkdkaYEb73GhQXNbQK7UzqBCQs1EvRgPtgCwXTvw,019db412f6d24c2102beb5995fad6be1ab17476e,"La Bocca della Verita","+33 1 45 48 96 65",IlgU3eq2vR5jssAGPksYKg,"La Bocca Della Verita",0
521,CoQBewAAAFV5tRRmLcGb6HDg2qzs3uJgWwLRIVvJ082YSpXMMvQeq6UceiHOoe6V_koVAmr0qKf2bcGDY6KhqfudvMhPWwYNy8_HPVDDHDCsW4gF5mkD3C8hJU3pSFbOwiOX6ZvafFMfs_dH78ixP2yFMOWjG80rYs3xiT5zYXGEDrTLxsXGEhCnXUjuR2U7KfDsN9cxOYbeGhQ-XU5_8bcMZ_XQ8OAx7xeG8UyoBw,187d632e447889cf5289558a837d983c9fe81d6f,"Eurl Bistrot Au Bougnat","+33 1 43 54 50 74",ZehO_zbfP_gKYV4_yLCn_A,"Au Bougnat",1
522,CoQBdgAAAOc31xJ_qadVzYuvU5nSaO56jLCkbM4rHlk17qJth169O-dc79c6Sh0POapGnYHpwTgq0C5hH8YyyM74uvuMpVBVSsFmtp2_cclYkzdHKvTDfaOMVJyBwZT6brZma32Pqgoh2xmjoVslyoIeWhlcDtcn6iUre5V0jp8lucVqmAk3EhAYCOA1WgVqKBwGVixKnf2FGhTQODEl5kDlAbsHWc2HwZ9RIEmJpA,a66c092aaa1cda920317f450e6dcd6b08fa80514,"La Méditerranée","+33 1 43 26 02 30",yiYi9R84BwhDvhKXPTUA7Q,"La Méditerranée",1
523,CoQBdgAAAKoDY-3bboJk_w3-hmjoct3Gqm7gNYAKkQv377nCitQCi6QtjfOWTSBZofZQnczJXCCipsmSeZ1yz3ouvRRyJSlHIPaynG7MAoyIlJhmF8tetG7GPSs6XDdAryp0ggOLhdQ2d43px_W0Ct6VHn6_Nxh_f7OPboG8advS_b109lzPEhDLeS-Zq87cqj0LGp4E_2alGhSBsEhQrK2WvN55Semvap0hIGW9RQ,a72ee452e3f27d8d01d101cb3f875fb102e167bb,"Le Pousse au Crime","+33 1 46 33 36 63",dWuo1aogDV-WoaGSpaaV_w,"Le Pousse au Crime",0
